"","DietEcotype","Symbiosis","Habitat","body_ratio","head_ratio","snout_ratio","eye_ratio","peduncle_ratio","anal_fin_ratio","pelvic_fin_ratio","eye_height","snout_angle","peduncle_depth_factor","relative_body_length","source1","source2","source3"
"Chrysiptera_talboti","I","No","coral-reef",0.489107183098079,0.213079986517585,0.351977239338372,0.359022222494984,0.0197334976274154,0.239653864064903,0.113161867182683,0.66325214100251,1.13048923774009,1.92230743250569,0.556775868696314,"https://www.fishbase.se/summary/Chrysiptera-talboti.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Chrysiptera_taupou","I","No","coral-reef",0.401307359046958,0.186831717056111,0.414311569152422,0.424509148466182,0.0231824251988096,0.257622644633899,0.0930708160515368,0.771748115908765,1.21127856776003,1.62503148860835,0.560232672235842,"https://www.fishbase.se/summary/Chrysiptera-taupou.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Chrysiptera_traceyi","I","No","coral-reef",0.460633187545498,0.253120534155373,0.433988315604371,0.290800298190633,0.0252624138395065,0.231556357303078,0.10069614615299,0.576033526093042,0.977280611340409,1.55608626293933,0.575033830196389,"https://www.fishbase.se/summary/Chrysiptera-traceyi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Chrysiptera_unimaculata","B","Farming","seagrass-rubble-sand",0.430551387781979,0.172017754170503,0.414358914520606,0.343548464904395,0.0167847229168458,0.314405902647648,0.149621047928911,0.729855267801277,1.27780039318026,1.79346510071126,0.552584233569017,"https://www.fishbase.se/summary/Chrysiptera-unimaculata.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Chrysiptera_uswanasi","P","No","coral-reef",0.463757842225687,0.2286576501762,0.450939165591208,0.488992517994944,0.0265583933339604,0.230019765516419,0.0462356497146149,0.594956044019202,1.2113426437998,1.48477687347692,0.564573655005515,"https://www.fishbase.se/summary/Chrysiptera-uswanasi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_abudafur","I","No","coral-reef",0.618816677728861,0.196386494211827,0.364227052725174,0.493583850260642,0.0184569183200475,0.261754806551614,0.102549757148043,0.592141063955211,1.26861278830965,1.62144002722444,0.533487359570872,"https://www.fishbase.se/summary/Dascyllus-abudafur.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_albisella","P","Mutualism","sea anemone",0.639447488505855,0.175147832088515,0.35827018737848,0.495517421089918,0.0147018479587442,0.289041491118526,0.0915389099506846,0.550290935037538,1.37860571929243,1.89576870305363,0.523351122522875,"https://www.fishbase.se/summary/Dascyllus-albisella.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_aruanus","I","No","coral-reef",0.577925466827651,0.180133287384521,0.400163777181619,0.396340913916515,0.0148961244034348,0.275241591661859,0.0797020934922831,0.615063433736734,1.29964085285184,1.90773901354861,0.533096912528261,"https://www.fishbase.se/summary/Dascyllus-aruanus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_carneus","I","No","coral-reef",0.608529281675583,0.221012078719373,0.345648658998973,0.551588440130885,0.0220789412032136,0.241820181611864,0.0749987532833259,0.561001404816412,1.24672745166044,1.56299488938546,0.541045364083393,"https://www.fishbase.se/summary/Dascyllus-carneus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_flavicaudus","P","No","rocky-reef",0.648186630913229,0.190004964818741,0.41732952638721,0.502584601940116,0.0189891395247067,0.244186280220035,0.073393612549133,0.594755547746564,1.31722733656387,1.39845444840759,0.531593152933463,"https://www.fishbase.se/summary/Dascyllus-flavicaudus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_marginatus","P","No","coral-reef",0.662685184210272,0.217108479172021,0.372837584190814,0.469358798486991,0.0175338740864606,0.288538400881462,0.0822526194172041,0.565079232801071,1.27196534475966,1.60864421422281,0.535135143322816,"https://www.fishbase.se/summary/Dascyllus-marginatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_melanurus","I","No","coral-reef",0.617811494477924,0.213842279372752,0.348735196286862,0.561752568058495,0.0240727925143194,0.234981532497744,0.0635177817219735,0.604386091150544,1.12822959497812,1.52685072992905,0.541342934105907,"https://www.fishbase.se/summary/Dascyllus-melanurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_reticulatus","I","No","coral-reef",0.628523871082291,0.189531280884429,0.406289135220229,0.313931379013527,0.018962698398804,0.25223164161281,0.099061737904932,0.569676633490181,1.32188456022235,1.41988015780602,0.534990135554739,"https://www.fishbase.se/summary/Dascyllus-reticulatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_strasburgi","P","No","rocky-reef",0.60665544887098,0.203871474448279,0.478201034413505,0.443225469121506,0.0144266203193459,0.26067720787947,0.0718153964014982,0.554073491532392,1.25003205253172,1.93845520748398,0.532844051354366,"https://www.fishbase.se/summary/Dascyllus-strasburgi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dascyllus_trimaculatus","I","Mutualism","sea anemone",0.646427646782327,0.202715655482328,0.518725504369293,0.278135680780577,0.0144545327647574,0.284754859877115,0.116402897222944,0.553109992540882,1.27684146169146,1.88987885922835,0.526922358192369,"https://www.fishbase.se/summary/Dascyllus-trimaculatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dischistodus_chrysopoecilus","B","Farming","seagrass-rubble-sand",0.481596031387526,0.176615767938419,0.504203237903035,0.332881175021801,0.0203827125334611,0.216044524169437,0.0493109569974644,0.764151454852379,1.2230263227306,1.63501387528863,0.546013950995585,"https://www.fishbase.se/summary/Dischistodus-chrysopoecilus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dischistodus_melanotus","B","Farming","seagrass-rubble-sand",0.505553462510657,0.133765724933078,0.500564927794704,0.326145553298891,0.0220707780235899,0.236308598905009,0.056657921103514,0.782549358448853,1.15982725556433,1.74187840853225,0.536852020421814,"https://www.fishbase.se/summary/Dischistodus-melanotus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dischistodus_perspicillatus","B","Farming","seagrass-rubble-sand",0.459347093648828,0.165959732952165,0.522696191269628,0.291833196089303,0.0217223005952963,0.251481258912973,0.062024831008895,0.754625914427602,1.2619206551722,1.63040750051171,0.551066432423126,"https://www.fishbase.se/summary/Dischistodus-perspicillatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dischistodus_prosopotaenia","B","Farming","seagrass-rubble-sand",0.449313404315709,0.185882571535068,0.56934304712926,0.225121761996625,0.0190248148353719,0.254867326045483,0.0813343065069934,0.720616577438766,1.22376571492616,1.66108409841915,0.553413583794468,"https://www.fishbase.se/summary/Dischistodus-prosopotaenia.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Dischistodus_pseudochrysopoecilus","B","Farming","seagrass-rubble-sand",0.464108521691652,0.180691918762081,0.50344763284493,0.255911689122608,0.0240686685662251,0.230076703648979,0.0769241019358596,0.739891806877694,1.29713354888348,1.49721966381491,0.553255170223715,"https://www.fishbase.se/summary/Dischistodus-pseudochrysopoecilus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Hemiglyphidodon_plagiometopon","B","Farming","coral-reef",0.479806567492842,0.189703325995672,0.602580920179489,0.280650032822805,0.0153208414349645,0.25931012885308,0.0735595655239605,0.687267588054698,1.17813858814112,1.73282629721796,0.549956341676675,"https://www.fishbase.se/summary/Hemiglyphidodon-plagiometopon.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Hypsypops_rubicundus","B","Farming","rocky-reef",0.530701404113398,0.185246471259964,0.595655718303836,0.287451059284754,0.0193752837388749,0.202933252445726,0.0686595829771766,0.6903927523091,1.18177587655427,1.59741104172765,0.548600168241897,"https://www.fishbase.se/summary/Hypsypops-rubicundus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Lepidozygus_tapeinosoma","P","No","coral-reef",0.367570095621852,0.168106160355843,0.394748713870087,0.425274851021425,0.0181996642829127,0.322915262398693,0.0560965076388633,0.804522217276489,1.06668250525272,1.35907995314976,0.566962657795814,"https://www.fishbase.se/summary/Lepidozygus-tapeinosoma.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Mecaenichthys_immaculatus","B","No","seagrass-rubble-sand",0.52232460345182,0.237905154946607,0.482978368268605,0.389256381921705,0.0136338848325197,0.248932243796927,0.0724581945384945,0.634326573549987,1.24094659338474,1.96209200701389,0.553392376855625,"https://www.fishbase.se/summary/Mecaenichthys-immaculatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Microspathodon_bairdii","B","Farming","rocky-reef",0.607254990238387,0.269601178954521,0.591614459779332,0.203399732062515,0.0179361063678785,0.286279258372166,0.0540134950784723,0.670507124670668,1.22039287969229,1.87913987541895,0.556904877867317,"https://www.fishbase.se/summary/Microspathodon-bairdii.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Microspathodon_chrysurus","B","Farming","coral-reef",0.541121719408427,0.222082852761384,0.561436998500122,0.228559053965826,0.0118121656949925,0.231051469468853,0.0756354238645312,0.692150509073157,1.20331808175307,1.82008772802302,0.548430845490057,"https://www.fishbase.se/summary/Microspathodon-chrysurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Microspathodon_dorsalis","B","Farming","rocky-reef",0.54940410236057,0.194110910973741,0.51502137550442,0.342380984297372,0.0193882471254371,0.230805537227606,0.0623105277854011,0.672736356178704,1.31218115864584,1.47337721140689,0.548569904261611,"https://www.fishbase.se/summary/Microspathodon-dorsalis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neoglyphidodon_bonang","B","No","coral-reef",0.517380184865234,0.156097069806326,0.399877859943731,0.433076784632883,0.0202533170378393,0.258268069369218,0.0708973516551864,0.678054858543618,1.18371501873744,1.68460860157068,0.535157376905186,"https://www.fishbase.se/summary/Neoglyphidodon-bonang.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neoglyphidodon_carlsoni","I","No","rocky-reef",0.47585099223278,0.164185300844607,0.459194851262517,0.399442473584151,0.023124960849293,0.234386456663242,0.058262830921989,0.664122546747115,1.19559263749592,1.55229735020392,0.551754487901363,"https://www.fishbase.se/summary/Neoglyphidodon-carlsoni.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neoglyphidodon_melas","B","No","coral-reef",0.509674087793825,0.184215616171869,0.587403533393118,0.278060408733263,0.0178835836246334,0.24706716189343,0.0739705585716327,0.66126981290598,1.22666449938187,1.45750904381842,0.544211908228072,"https://www.fishbase.se/summary/Neoglyphidodon-melas.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neoglyphidodon_nigroris","B","Farming","coral-reef",0.515266427576225,0.19094367064058,0.518224241375759,0.300966580695494,0.0220137363597422,0.248829808460809,0.0636274913847693,0.642333306918712,1.20379710276253,1.36428750159529,0.553522669184908,"https://www.fishbase.se/summary/Neoglyphidodon-nigroris.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neoglyphidodon_oxyodon","B","No","coral-reef",0.464326002963698,0.202195551315118,0.447832275910597,0.422627372324322,0.0175611730723587,0.188370801598439,0.0720058292897502,0.753120864347816,1.09378611604505,1.55425258059066,0.550136167624362,"https://www.fishbase.se/summary/Neoglyphidodon-oxyodon.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neoglyphidodon_polyacanthus","I","No","coral-reef",0.514475695129752,0.156438066825913,0.478956282187722,0.308510951288108,0.0167772227402457,0.253481818625426,0.0861742047985763,0.703619049438247,1.2952026526612,1.69123351688498,0.538660432105365,"https://www.fishbase.se/summary/Neoglyphidodon-polyacanthus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neoglyphidodon_thoracotaeniatus","I","No","coral-reef",0.597934800628721,0.232431870147654,0.525771123714371,0.360070684822104,0.0207020265713233,0.291218805259295,0.0840185253867033,0.615225809252124,1.21859902713421,1.74501172592587,0.547526571550324,"https://www.fishbase.se/summary/Neoglyphidodon-thoracotaeniatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_aktites","P","No","rocky-reef",0.409336797112041,0.178321843356539,0.380173992838859,0.435304034417382,0.0287726721029618,0.194437586339113,0.0495028179750262,0.818823425343561,1.28891081948288,1.24453172974392,0.560051749616191,"https://www.fishbase.se/summary/Neopomacentrus-aktites.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_anabatoides","P","No","rocky-reef",0.382046814150574,0.154188711989818,0.402551219316361,0.379921021295318,0.0372590387911889,0.201344891466681,0.0414167068887635,0.822502032086237,1.23223350451061,1.16392382875253,0.569615815835427,"https://www.fishbase.se/summary/Neopomacentrus-anabatoides.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_aquadulcis","P","No","freshwater",0.400521400848724,0.188897308330374,0.339062200717845,0.526990144428179,0.0289447541615791,0.233801202415251,0.0445645690420926,0.794560159311581,1.2597327310162,1.25763732703956,0.564417820701328,"https://www.fishbase.se/summary/Neopomacentrus-aquadulcis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_azysron","P","No","coral-reef",0.39619393489858,0.179148890934694,0.444759703368904,0.375557981629204,0.0327495395575427,0.209864904156075,0.0687466798671906,0.781913710068933,1.18476066763884,1.27389066635355,0.569194608046442,"https://www.fishbase.se/summary/Neopomacentrus-azysron.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_bankieri","P","No","rocky-reef",0.419447782263712,0.188461401923857,0.288608307880922,0.427759437447697,0.0293128385577256,0.221186857593558,0.0484178579588786,0.769952239334057,1.27621382153617,1.27910498199087,0.561932622885325,"https://www.fishbase.se/summary/Neopomacentrus-bankieri.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_cyanomos","P","No","coral-reef",0.429877937555915,0.208442827645516,0.435013793042655,0.344703553703572,0.0283903741528734,0.225513113339298,0.0861742850898557,0.662530530584743,1.19900239475173,1.2975469050859,0.570250192466421,"https://www.fishbase.se/summary/Neopomacentrus-cyanomos.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_filamentosus","P","No","seagrass-rubble-sand",0.458306277263325,0.196557305939303,0.436315162851773,0.340317656534919,0.0290654656758331,0.25955667486008,0.0651678494100537,0.66688453845772,1.28580652460722,1.22261099555606,0.565583136764565,"https://www.fishbase.se/summary/Neopomacentrus-filamentosus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_fuliginosus","P","No","seagrass-rubble-sand",0.462615766624467,0.180920764230143,0.391533141807031,0.433565507083982,0.0208694356714032,0.254055694383268,0.0587078710444518,0.688633248138869,1.34383027818775,1.59310194707877,0.55037998400758,"https://www.fishbase.se/summary/Neopomacentrus-fuliginosus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_metallicus","P","No","rocky-reef",0.409133091370205,0.148782562842301,0.392222889206653,0.435878884352061,0.0358423852830226,0.212285426394673,0.0548093305484326,0.811353817485678,1.23644552743082,1.23292626397872,0.563044602338221,"https://www.fishbase.se/summary/Neopomacentrus-metallicus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_miryae","P","No","coral-reef",0.396555370953462,0.175519420474911,0.436799221237862,0.388902273836603,0.0277323625022148,0.232997518175271,0.0692356415227957,0.829947525926611,1.22458460179851,1.27653942341591,0.568644438772473,"https://www.fishbase.se/summary/Neopomacentrus-miryae.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_nemurus","P","No","seagrass-rubble-sand",0.373569651153799,0.170551160117517,0.410043464901542,0.431164650244459,0.0324995392468243,0.233229924979818,0.0531828536044599,0.783678185705091,1.2433638010237,1.30276923266575,0.565312457543953,"https://www.fishbase.se/summary/Neopomacentrus-nemurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_sindensis","P","No","rocky-reef",0.430832985718365,0.174845381656154,0.397559787615069,0.430288925233213,0.0261075724970343,0.229897508953807,0.069375250621836,0.767293240473465,1.27406440788457,1.26950070509554,0.557040230695614,"https://www.fishbase.se/summary/Neopomacentrus-sindensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_sororius","P","No","rocky-reef",0.376847340766324,0.17776445140882,0.411763405538791,0.398009565254269,0.0270730451334249,0.235007576153098,0.0514349319477801,0.777159258441379,1.17930702012438,1.41861013441767,0.565243854842987,"https://www.fishbase.se/summary/Neopomacentrus-sororius.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_taeniurus","P","No","freshwater",0.438906734407104,0.181280129340255,0.373249320259406,0.469470455457733,0.0269574216793428,0.234229135432577,0.0564857743637959,0.734630130782665,1.30985999303744,1.32551955816267,0.558235228435471,"https://www.fishbase.se/summary/Neopomacentrus-taeniurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_violascens","P","No","seagrass-rubble-sand",0.429745027442829,0.203064766944357,0.466042086246478,0.415854445369698,0.0278990914067399,0.271172218341412,0.0670534776114775,0.717097691982721,1.26906998521889,1.31554316602753,0.564310316008009,"https://www.fishbase.se/summary/Neopomacentrus-violascens.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Neopomacentrus_xanthurus","P","No","coral-reef",0.394208836347432,0.166395663463125,0.319491420124641,0.474442310544141,0.0286009349807806,0.232596332819365,0.0396243425697115,0.829737563449048,1.24056720097122,1.32943680977532,0.55720858316552,"https://www.fishbase.se/summary/Neopomacentrus-xanthurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Nexilosus_latifrons","B","No","rocky-reef",0.507380603046494,0.174154132803743,0.563822479685774,0.305007170660624,0.0222391889306027,0.198301510078997,0.0690985852401338,0.664765495966393,1.18898323823283,1.46847188937529,0.550609217103952,"https://www.fishbase.se/summary/Nexilosus-latifrons.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Parma_alboscapularis","B","No","rocky-reef",0.568891218118092,0.174888715111759,0.514766779110185,0.295468121329148,0.0159955897098003,0.23025376530233,0.051119929790672,0.607689814918715,1.33610977243713,1.72689709441258,0.53882781507537,"https://www.fishbase.se/summary/Parma-alboscapularis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Parma_mccullochi","B","No","rocky-reef",0.551669591101848,0.160246535917559,0.436644482552026,0.377882764180706,0.0170659938171565,0.243348155997043,0.079205765580006,0.745117303851899,1.34402403253752,1.94167560019563,0.526927139711608,"https://www.fishbase.se/summary/Parma-mccullochi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Parma_microlepis","B","No","rocky-reef",0.515557180758877,0.182988780962275,0.495699843241036,0.301252361044285,0.0163279047753557,0.234418638576112,0.0514501680098222,0.702694914026521,1.25409877565201,1.90700364458353,0.545635362864635,"https://www.fishbase.se/summary/Parma-microlepis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Parma_occidentalis","B","No","rocky-reef",0.562330986051129,0.189929257089118,0.471656674395123,0.378071822490312,0.0142349651078287,0.23084928492342,0.0560472086123068,0.665461168851704,1.25319499254482,1.91691592580312,0.536688704032117,"https://www.fishbase.se/summary/Parma-occidentalis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Parma_oligolepis","B","No","coral-reef",0.577925350708842,0.161079962289634,0.526474087516689,0.303650237511778,0.00664571311077534,0.324418467848981,0.0783811634747459,0.705130595356557,1.22970366752784,2.6710598649337,0.517790321286045,"https://www.fishbase.se/summary/Parma-oligolepis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Parma_victoriae","B","No","rocky-reef",0.634339076997733,0.215492451716366,0.557443408961929,0.274878015438893,0.0150780061510117,0.266725326273822,0.0862780646428429,0.649860179491582,1.21319952355457,1.95085503628905,0.53484518756335,"https://www.fishbase.se/summary/Parma-victoriae.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_altus","B","No","rocky-reef",0.503943318500443,0.185608752811692,0.388954095894462,0.453057332221461,0.0205669088020355,0.203466422600271,0.0470800794813387,0.747049491745371,1.20023467340844,1.4893932163849,0.549280006555694,"https://www.fishbase.se/summary/Plectroglyphidodon-altus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_apicalis","B","Farming","seagrass-rubble-sand",0.480578852364357,0.168242662091535,0.417344421526074,0.394237332360286,0.0166538570688034,0.238371759897846,0.0816592410509058,0.748690934553521,1.27260137263821,1.79696451695902,0.540549478407199,"https://www.fishbase.se/summary/Plectroglyphidodon-apicalis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_aureus","B","Farming","coral-reef",0.582495818049672,0.235460312432297,0.465063633813625,0.355665339357804,0.0178056887206823,0.246886506964723,0.065972435362596,0.669823772813274,1.11915968737989,1.94220500029813,0.548502004672098,"https://www.fishbase.se/summary/Plectroglyphidodon-aureus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_dickii","B","Farming","coral-reef",0.547100597468411,0.195547840242494,0.508538135413795,0.232297232180941,0.0157111409106759,0.267735285935078,0.0885086649592784,0.663298597994148,1.26775875550903,1.79429002192277,0.542313449533906,"https://www.fishbase.se/summary/Plectroglyphidodon-dickii.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_emeryi","B","Farming","rocky-reef",0.478415822807381,0.173032623687074,0.382354593980582,0.412999240162818,0.0184151731226314,0.228930927881866,0.0693475703436959,0.755635313620108,1.25506068760301,1.69530552766768,0.542093767689993,"https://www.fishbase.se/summary/Plectroglyphidodon-emeryi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_fasciolatus","B","Farming","rocky-reef",0.546099573246984,0.214796280877153,0.436882060966918,0.443476480882831,0.0178292842769384,0.2249067810961,0.0441378145263681,0.743095276004831,1.19288182909606,1.81807403099382,0.54682177642725,"https://www.fishbase.se/summary/Plectroglyphidodon-fasciolatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_gascoynei","B","Farming","rocky-reef",0.492382911444421,0.218817172869477,0.439545226741948,0.303540950482369,0.0215790102166273,0.27766137583414,0.0668489691015257,0.654945002401997,1.06431630393588,1.4441964125949,0.560790860343153,"https://www.fishbase.se/summary/Plectroglyphidodon-gascoynei.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_imparipennis","B","No","rocky-reef",0.441346626890459,0.174289353607523,0.345866007985808,0.442143625371458,0.0256652203560265,0.171738664499121,0.10718861613094,0.755320033254502,1.27004922646472,1.08749159964289,0.560043565226108,"https://www.fishbase.se/summary/Plectroglyphidodon-imparipennis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_insularis","B","Farming","rocky-reef",0.49454300162243,0.199092447399462,0.449894184942247,0.404182642572929,0.0226029394123319,0.22004994721189,0.046777578642034,0.708741995230684,1.23273658664088,1.42664170399181,0.554145859595515,"https://www.fishbase.se/summary/Plectroglyphidodon-insularis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_johnstonianus","B","No","rocky-reef",0.491646409005639,0.210473687513399,0.484587642575773,0.307690939785122,0.0140380124393414,0.228401683919272,0.0842337720339184,0.639922479741273,1.23974560436094,1.89307096799683,0.5429482121082,"https://www.fishbase.se/summary/Plectroglyphidodon-johnstonianus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_leucozonus","B","Farming","rocky-reef",0.494278354743179,0.212918510431897,0.445976554704948,0.321260301247948,0.0182086917119216,0.19819212015864,0.089995113287051,0.680908406657197,1.17676311499563,1.69530875788379,0.549524701900398,"https://www.fishbase.se/summary/Plectroglyphidodon-leucozonus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_luteobrunneus","B","Farming","rocky-reef",0.457471083424441,0.179187238670997,0.444089238743678,0.298824418186468,0.0189040171231601,0.207017801526171,0.0877879207666967,0.728164983539016,1.29005173218535,1.66596755401147,0.552702148289988,"https://www.fishbase.se/summary/Plectroglyphidodon-luteobrunneus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_marginatus","B","Farming","rocky-reef",0.521792536482664,0.188660583420752,0.407097824446167,0.423333761505882,0.0199121366156609,0.218886181817435,0.0725489129686153,0.680375122810988,1.22484432282412,1.5928532092259,0.546223390598158,"https://www.fishbase.se/summary/Plectroglyphidodon-marginatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_obreptus","B","Farming","rocky-reef",0.535505778655706,0.164970164198548,0.432989175222041,0.412379930334966,0.0199487566758865,0.222598978893229,0.0535776456185379,0.707825848696974,1.26835872987738,1.85022204123556,0.536252083072009,"https://www.fishbase.se/summary/Plectroglyphidodon-obreptus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_phoenixensis","B","Farming","coral-reef",0.525548828391407,0.187304002930437,0.407315869342686,0.411406124919929,0.0170420991627693,0.24272980032216,0.0423201831334933,0.722654563840634,1.18099850623121,1.98593544299742,0.542495520456082,"https://www.fishbase.se/summary/Plectroglyphidodon-phoenixensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_randalli","B","No","rocky-reef",0.461453806048425,0.189187878067252,0.361898294316285,0.448398272418294,0.021600113920476,0.18405864366937,0.0499599565566163,0.74449224154176,1.22745520849512,1.23618828871966,0.558653917467882,"https://www.fishbase.se/summary/Plectroglyphidodon-randalli.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Plectroglyphidodon_sagmarius","B","No","rocky-reef",0.478076044543985,0.171543014710395,0.402059856053888,0.45079017185233,0.0208142812866164,0.217782664870841,0.062470196495471,0.799879541498035,1.21036717661385,1.3368477137853,0.546731433907332,"https://www.fishbase.se/summary/Plectroglyphidodon-sagmarius.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_adelus","B","Farming","seagrass-rubble-sand",0.48001372141029,0.198644878394077,0.444789873632126,0.348169456936886,0.0177237025597754,0.281850638560412,0.0655361734376257,0.667147292715965,1.23509626650188,1.52153136666423,0.554093533544941,"https://www.fishbase.se/summary/Pomacentrus-adelus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_albiaxillaris","P","No","rocky-reef",0.428336257639183,0.186451273703961,0.369388955459943,0.470078112837473,0.0224531652938142,0.261017589884363,0.0645656508588442,0.726278580087502,1.20164692511638,1.37640832560384,0.557690830844253,"https://www.fishbase.se/summary/Pomacentrus-albiaxillaris.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_albicaudatus","B","No","coral-reef",0.504898370900534,0.172869483106427,0.30130248132164,0.51460906730202,0.0156194445806039,0.283469153168997,0.0658119794344496,0.723567195328622,1.24210891538586,1.8824841521405,0.541772131826793,"https://www.fishbase.se/summary/Pomacentrus-albicaudatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_alexanderae","I","No","rocky-reef",0.452677699482911,0.200740008467609,0.50838964704502,0.386473971011972,0.0193908348896937,0.281634177766671,0.0794838542748974,0.650460757582658,1.20640566996066,1.46752125108814,0.556374427384122,"https://www.fishbase.se/summary/Pomacentrus-alexanderae.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
